Rainfall - (MM), Year,Month, Country, ISO3
46.8608,1979,10, India, IND
68.2643,1979,11, India, IND
12.9615,1979,12, India, IND
5.88448,1980,1, India, IND
11.5091,1980,2, India, IND
17.3014,1980,3, India, IND
20.8661,1980,4, India, IND
49.2303,1980,5, India, IND
189.344,1980,6, India, IND
271.081,1980,7, India, IND
257.705,1980,8, India, IND
116.977,1980,9, India, IND
42.225,1980,10, India, IND
20.6017,1980,11, India, IND
17.3879,1980,12, India, IND
19.4441,1981,1, India, IND
8.98091,1981,2, India, IND
32.7693,1981,3, India, IND
43.8771,1981,4, India, IND
60.8651,1981,5, India, IND
136.752,1981,6, India, IND
296.776,1981,7, India, IND
236.355,1981,8, India, IND
191.957,1981,9, India, IND
44.4867,1981,10, India, IND
24.2267,1981,11, India, IND
12.1787,1981,12, India, IND
17.3496,1982,1, India, IND
11.9668,1982,2, India, IND
26.0221,1982,3, India, IND
39.8846,1982,4, India, IND
50.8207,1982,5, India, IND
121.552,1982,6, India, IND
226.661,1982,7, India, IND
236.015,1982,8, India, IND
127.08,1982,9, India, IND
45.2396,1982,10, India, IND
47.6594,1982,11, India, IND
7.02816,1982,12, India, IND
10.7478,1983,1, India, IND
12.9152,1983,2, India, IND
19.7933,1983,3, India, IND
31.5627,1983,4, India, IND
62.9064,1983,5, India, IND
143.803,1983,6, India, IND
283.453,1983,7, India, IND
276.217,1983,8, India, IND
213.603,1983,9, India, IND
86.7688,1983,10, India, IND
9.90652,1983,11, India, IND
22.1832,1983,12, India, IND
16.5259,1984,1, India, IND
22.0552,1984,2, India, IND
11.019,1984,3, India, IND
36.7562,1984,4, India, IND
42.3643,1984,5, India, IND
140.285,1984,6, India, IND
263.837,1984,7, India, IND
238.42,1984,8, India, IND
149.297,1984,9, India, IND
54.1285,1984,10, India, IND
10.7002,1984,11, India, IND
9.2161,1984,12, India, IND
15.7366,1985,1, India, IND
5.38029,1985,2, India, IND
13.0393,1985,3, India, IND
27.5232,1985,4, India, IND
51.0631,1985,5, India, IND
123.857,1985,6, India, IND
273.31,1985,7, India, IND
227.888,1985,8, India, IND
135.035,1985,9, India, IND
104.652,1985,10, India, IND
15.289,1985,11, India, IND
15.8573,1985,12, India, IND
10.7884,1986,1, India, IND
20.0673,1986,2, India, IND
11.6685,1986,3, India, IND
31.9459,1986,4, India, IND
49.8321,1986,5, India, IND
145.981,1986,6, India, IND
240.798,1986,7, India, IND
227.461,1986,8, India, IND
124.783,1986,9, India, IND
60.1635,1986,10, India, IND
40.6266,1986,11, India, IND
18.3325,1986,12, India, IND
11.1739,1987,1, India, IND
11.1018,1987,2, India, IND
20.0024,1987,3, India, IND
31.571,1987,4, India, IND
51.1449,1987,5, India, IND
113.145,1987,6, India, IND
181.557,1987,7, India, IND
255.104,1987,8, India, IND
116.546,1987,9, India, IND
77.7372,1987,10, India, IND
24.3624,1987,11, India, IND
24.6095,1987,12, India, IND
4.23501,1988,1, India, IND
12.4515,1988,2, India, IND
23.6799,1988,3, India, IND
44.9444,1988,4, India, IND
53.5739,1988,5, India, IND
156.787,1988,6, India, IND
318.625,1988,7, India, IND
265.075,1988,8, India, IND
216.506,1988,9, India, IND
40.8181,1988,10, India, IND
19.3626,1988,11, India, IND
15.7174,1988,12, India, IND
13.2155,1989,1, India, IND
6.1518,1989,2, India, IND
21.9989,1989,3, India, IND
16.8024,1989,4, India, IND
50.3042,1989,5, India, IND
145.491,1989,6, India, IND
273.525,1989,7, India, IND
214.888,1989,8, India, IND
149.583,1989,9, India, IND
53.008,1989,10, India, IND
14.5404,1989,11, India, IND
10.3714,1989,12, India, IND
5.70846,1990,1, India, IND
30.9324,1990,2, India, IND
28.791,1990,3, India, IND
31.8627,1990,4, India, IND
81.8771,1990,5, India, IND
175.967,1990,6, India, IND
275.639,1990,7, India, IND
289.117,1990,8, India, IND
165.552,1990,9, India, IND
80.6203,1990,10, India, IND
21.4836,1990,11, India, IND
16.0681,1990,12, India, IND
11.8792,1991,1, India, IND
12.3276,1991,2, India, IND
13.4113,1991,3, India, IND
41.9814,1991,4, India, IND
55.3486,1991,5, India, IND
175.103,1991,6, India, IND
221.356,1991,7, India, IND
246.72,1991,8, India, IND
131.845,1991,9, India, IND
58.2944,1991,10, India, IND
37.7129,1991,11, India, IND
11.6599,1991,12, India, IND
13.3135,1992,1, India, IND
14.8104,1992,2, India, IND
10.5157,1992,3, India, IND
14.0558,1992,4, India, IND
48.2371,1992,5, India, IND
94.4788,1992,6, India, IND
213.227,1992,7, India, IND
247.15,1992,8, India, IND
163.742,1992,9, India, IND
56.6009,1992,10, India, IND
36.839,1992,11, India, IND
3.47422,1992,12, India, IND
7.08936,1993,1, India, IND
13.8096,1993,2, India, IND
22.6534,1993,3, India, IND
22.8153,1993,4, India, IND
59.0899,1993,5, India, IND
149.555,1993,6, India, IND
243.939,1993,7, India, IND
180.132,1993,8, India, IND
195.789,1993,9, India, IND
74.8534,1993,10, India, IND
22.3395,1993,11, India, IND
13.1382,1993,12, India, IND
20.7536,1994,1, India, IND
17.6468,1994,2, India, IND
13.4268,1994,3, India, IND
34.6886,1994,4, India, IND
46.0465,1994,5, India, IND
170.217,1994,6, India, IND
320.451,1994,7, India, IND
264.373,1994,8, India, IND
135.528,1994,9, India, IND
83.6267,1994,10, India, IND
24.4985,1994,11, India, IND
5.48352,1994,12, India, IND
24.915,1995,1, India, IND
16.8758,1995,2, India, IND
21.114,1995,3, India, IND
20.2405,1995,4, India, IND
48.1721,1995,5, India, IND
127.382,1995,6, India, IND
286.934,1995,7, India, IND
247.981,1995,8, India, IND
176.858,1995,9, India, IND
75.5371,1995,10, India, IND
27.4295,1995,11, India, IND
3.98088,1995,12, India, IND
16.6447,1996,1, India, IND
13.0873,1996,2, India, IND
16.1319,1996,3, India, IND
34.9378,1996,4, India, IND
45.8161,1996,5, India, IND
169.76,1996,6, India, IND
233.514,1996,7, India, IND
253.446,1996,8, India, IND
135.761,1996,9, India, IND
97.1727,1996,10, India, IND
12.9886,1996,11, India, IND
8.436,1996,12, India, IND
9.97814,1997,1, India, IND
4.25303,1997,2, India, IND
16.5465,1997,3, India, IND
41.4989,1997,4, India, IND
41.206,1997,5, India, IND
147.688,1997,6, India, IND
211.289,1997,7, India, IND
274.543,1997,8, India, IND
150.846,1997,9, India, IND
59.2649,1997,10, India, IND
58.778,1997,11, India, IND
35.0635,1997,12, India, IND
7.13527,1998,1, India, IND
18.4381,1998,2, India, IND
25.6106,1998,3, India, IND
37.7973,1998,4, India, IND
52.342,1998,5, India, IND
133.287,1998,6, India, IND
267.058,1998,7, India, IND
244.708,1998,8, India, IND
183.634,1998,9, India, IND
103.845,1998,10, India, IND
42.693,1998,11, India, IND
11.2335,1998,12, India, IND
9.27938,1999,1, India, IND
12.4133,1999,2, India, IND
3.69573,1999,3, India, IND
16.1964,1999,4, India, IND
70.4075,1999,5, India, IND
139.2,1999,6, India, IND
247.489,1999,7, India, IND
206.223,1999,8, India, IND
177.704,1999,9, India, IND
101.431,1999,10, India, IND
13.1463,1999,11, India, IND
4.0199,1999,12, India, IND
8.59847,2000,1, India, IND
18.9029,2000,2, India, IND
10.2599,2000,3, India, IND
30.2531,2000,4, India, IND
72.1259,2000,5, India, IND
168.978,2000,6, India, IND
251.857,2000,7, India, IND
225.712,2000,8, India, IND
125.34,2000,9, India, IND
42.3882,2000,10, India, IND
13.011,2000,11, India, IND
6.28185,2000,12, India, IND
6.57839,2001,1, India, IND
4.5529,2001,2, India, IND
13.2803,2001,3, India, IND
31.7141,2001,4, India, IND
70.0352,2001,5, India, IND
191.391,2001,6, India, IND
233.962,2001,7, India, IND
202.084,2001,8, India, IND
90.1215,2001,9, India, IND
86.7518,2001,10, India, IND
18.1916,2001,11, India, IND
5.78814,2001,12, India, IND
11.7912,2002,1, India, IND
12.6089,2002,2, India, IND
13.9224,2002,3, India, IND
32.3726,2002,4, India, IND
51.9638,2002,5, India, IND
154.461,2002,6, India, IND
133.503,2002,7, India, IND
236.6,2002,8, India, IND
120.785,2002,9, India, IND
64.4428,2002,10, India, IND
24.7672,2002,11, India, IND
5.18433,2002,12, India, IND
7.40051,2003,1, India, IND
30.5634,2003,2, India, IND
17.8057,2003,3, India, IND
26.8411,2003,4, India, IND
27.9507,2003,5, India, IND
149.982,2003,6, India, IND
292.677,2003,7, India, IND
196.482,2003,8, India, IND
149.575,2003,9, India, IND
90.3734,2003,10, India, IND
12.9583,2003,11, India, IND
9.18084,2003,12, India, IND
15.1739,2004,1, India, IND
3.58617,2004,2, India, IND
7.44911,2004,3, India, IND
41.7275,2004,4, India, IND
61.4734,2004,5, India, IND
169.653,2004,6, India, IND
181.622,2004,7, India, IND
242.603,2004,8, India, IND
143.7,2004,9, India, IND
83.9595,2004,10, India, IND
14.8435,2004,11, India, IND
4.21668,2004,12, India, IND
15.6107,2005,1, India, IND
13.5577,2005,2, India, IND
25.3027,2005,3, India, IND
29.9083,2005,4, India, IND
45.292,2005,5, India, IND
126.956,2005,6, India, IND
243.22,2005,7, India, IND
180.217,2005,8, India, IND
211.371,2005,9, India, IND
93.7128,2005,10, India, IND
19.0909,2005,11, India, IND
8.8354,2005,12, India, IND
5.58405,2006,1, India, IND
4.252,2006,2, India, IND
33.8217,2006,3, India, IND
49.7575,2006,4, India, IND
71.3447,2006,5, India, IND
130.572,2006,6, India, IND
287.882,2006,7, India, IND
255.353,2006,8, India, IND
180.838,2006,9, India, IND
69.2117,2006,10, India, IND
33.3582,2006,11, India, IND
4.35072,2006,12, India, IND
1.11496,2007,1, India, IND
34.449,2007,2, India, IND
17.7701,2007,3, India, IND
47.1828,2007,4, India, IND
49.3842,2007,5, India, IND
164.16,2007,6, India, IND
234.215,2007,7, India, IND
271.744,2007,8, India, IND
198.825,2007,9, India, IND
47.78,2007,10, India, IND
18.0383,2007,11, India, IND
6.54007,2007,12, India, IND
12.5762,2008,1, India, IND
11.4103,2008,2, India, IND
19.3223,2008,3, India, IND
31.4689,2008,4, India, IND
48.9404,2008,5, India, IND
206.119,2008,6, India, IND
237.229,2008,7, India, IND
264.578,2008,8, India, IND
158.771,2008,9, India, IND
54.2485,2008,10, India, IND
29.144,2008,11, India, IND
8.32411,2008,12, India, IND
5.35049,2009,1, India, IND
6.24596,2009,2, India, IND
10.3648,2009,3, India, IND
27.1659,2009,4, India, IND
60.8802,2009,5, India, IND
109.863,2009,6, India, IND
244.906,2009,7, India, IND
184.19,2009,8, India, IND
155.807,2009,9, India, IND
64.183,2009,10, India, IND
56.4923,2009,11, India, IND
11.1955,2009,12, India, IND
6.99763,2010,1, India, IND
8.72056,2010,2, India, IND
16.1235,2010,3, India, IND
42.6512,2010,4, India, IND
56.4619,2010,5, India, IND
141.253,2010,6, India, IND
253.967,2010,7, India, IND
278.836,2010,8, India, IND
219.116,2010,9, India, IND
80.5135,2010,10, India, IND
58.3874,2010,11, India, IND
16.3028,2010,12, India, IND
3.68602,2011,1, India, IND
21.0137,2011,2, India, IND
7.75301,2011,3, India, IND
29.96,2011,4, India, IND
52.2376,2011,5, India, IND
214.147,2011,6, India, IND
239.78,2011,7, India, IND
324.397,2011,8, India, IND
193.288,2011,9, India, IND
40.0764,2011,10, India, IND
16.6001,2011,11, India, IND
8.06438,2011,12, India, IND
20.106,2012,1, India, IND
3.55318,2012,2, India, IND
8.27489,2012,3, India, IND
38.1532,2012,4, India, IND
38.6942,2012,5, India, IND
90.9044,2012,6, India, IND
253.108,2012,7, India, IND
267.531,2012,8, India, IND
217.219,2012,9, India, IND
53.0233,2012,10, India, IND
23.7162,2012,11, India, IND
8.95073,2012,12, India, IND
7.37833,2013,1, India, IND
25.1718,2013,2, India, IND
13.4231,2013,3, India, IND
32.6442,2013,4, India, IND
46.3816,2013,5, India, IND
241.754,2013,6, India, IND
320.851,2013,7, India, IND
234.015,2013,8, India, IND
149.673,2013,9, India, IND
113.264,2013,10, India, IND
19.3736,2013,11, India, IND
6.25491,2013,12, India, IND
16.8068,2014,1, India, IND
23.8258,2014,2, India, IND
20.9625,2014,3, India, IND
23.3837,2014,4, India, IND
54.4547,2014,5, India, IND
91.2067,2014,6, India, IND
246.599,2014,7, India, IND
207.789,2014,8, India, IND
196.251,2014,9, India, IND
63.3887,2014,10, India, IND
14.4773,2014,11, India, IND
8.15783,2014,12, India, IND
16.3729,2015,1, India, IND
11.7751,2015,2, India, IND
36.9039,2015,3, India, IND
54.2276,2015,4, India, IND
48.0787,2015,5, India, IND
179.885,2015,6, India, IND
242.984,2015,7, India, IND
241.113,2015,8, India, IND
139.515,2015,9, India, IND
41.1901,2015,10, India, IND
31.5398,2015,11, India, IND
6.64288,2015,12, India, IND
7.65333,2016,1, India, IND
9.3345,2016,2, India, IND
21.2971,2016,3, India, IND
21.3067,2016,4, India, IND
63.5447,2016,5, India, IND
149.416,2016,6, India, IND
322.162,2016,7, India, IND
235.774,2016,8, India, IND
156.579,2016,9, India, IND
51.0386,2016,10, India, IND
8.62107,2016,11, India, IND
9.65157,2016,12, India, IND
